850nm,640nm,940nm,580nm
927792,-1.05844e+06,718511,-1.44133e+06
927862,-1.05867e+06,717782,-1.44134e+06
927845,-1.05863e+06,717448,-1.44124e+06
928244,-1.05889e+06,716786,-1.44149e+06
927929,-1.05899e+06,716075,-1.44091e+06
927798,-1.05933e+06,715703,-1.44184e+06
928683,-1.05887e+06,716479,-1.44048e+06
928101,-1.0572e+06,719662,-1.44042e+06
927495,-1.0551e+06,726279,-1.4408e+06
927553,-1.04988e+06,736295,-1.44048e+06
926636,-1.0423e+06,751101,-1.44022e+06
926156,-1.03615e+06,763111,-1.44066e+06
924859,-1.03186e+06,773184,-1.44164e+06
924467,-1.02984e+06,776842,-1.44095e+06
925258,-1.03105e+06,775405,-1.441e+06
925026,-1.03437e+06,770971,-1.44126e+06
924772,-1.03707e+06,764713,-1.44249e+06
925482,-1.04051e+06,758402,-1.44166e+06
925995,-1.04248e+06,754125,-1.44143e+06
926367,-1.04472e+06,749819,-1.44243e+06
926224,-1.04686e+06,746376,-1.44178e+06
926520,-1.0488e+06,742905,-1.44248e+06
926920,-1.04991e+06,739576,-1.44247e+06
927053,-1.05096e+06,736550,-1.4426e+06
927354,-1.05188e+06,735437,-1.44154e+06
927263,-1.05184e+06,735139,-1.44208e+06
927440,-1.0513e+06,734952,-1.44224e+06
927519,-1.051e+06,735847,-1.44143e+06
927408,-1.05067e+06,736886,-1.44152e+06
927073,-1.04993e+06,738279,-1.44223e+06
927387,-1.04917e+06,739578,-1.44214e+06
927536,-1.04881e+06,740599,-1.44191e+06
927292,-1.04929e+06,739744,-1.44228e+06
927514,-1.04999e+06,738385,-1.44229e+06
927673,-1.05056e+06,737974,-1.44142e+06
927929,-1.05078e+06,736319,-1.44198e+06
927904,-1.05144e+06,734343,-1.44218e+06
927954,-1.05236e+06,732522,-1.44143e+06
928581,-1.05374e+06,731031,-1.44203e+06
928551,-1.05362e+06,730201,-1.44164e+06
928549,-1.05431e+06,728231,-1.44194e+06
928967,-1.05485e+06,727335,-1.44125e+06
929203,-1.0547e+06,726461,-1.44167e+06
929577,-1.05542e+06,725784,-1.44075e+06
929861,-1.0562e+06,725088,-1.44077e+06
929114,-1.05596e+06,724311,-1.44179e+06
929328,-1.05629e+06,723630,-1.44035e+06
929852,-1.05666e+06,723327,-1.44049e+06
930018,-1.05638e+06,722108,-1.44132e+06
929840,-1.05727e+06,722011,-1.4407e+06
930321,-1.05661e+06,723010,-1.44034e+06
930680,-1.05396e+06,727344,-1.43995e+06
929965,-1.0509e+06,734476,-1.441e+06
929387,-1.04621e+06,746812,-1.44028e+06
929025,-1.0379e+06,759704,-1.44043e+06
927553,-1.03163e+06,772152,-1.43991e+06
926821,-1.0272e+06,781607,-1.44103e+06
926596,-1.02636e+06,784418,-1.44023e+06
927375,-1.02802e+06,782708,-1.44056e+06
927090,-1.03096e+06,777834,-1.44081e+06
927120,-1.03414e+06,772271,-1.44111e+06
927555,-1.03688e+06,765879,-1.44185e+06
928519,-1.03972e+06,761818,-1.44111e+06
928304,-1.04138e+06,757429,-1.44186e+06
928380,-1.04405e+06,753893,-1.44134e+06
928769,-1.04554e+06,750130,-1.44169e+06
929180,-1.04765e+06,746897,-1.44202e+06
929786,-1.0484e+06,743666,-1.44074e+06
929252,-1.04907e+06,741369,-1.44109e+06
930018,-1.05006e+06,740687,-1.44094e+06
930285,-1.04963e+06,740657,-1.44055e+06
930187,-1.04955e+06,741525,-1.44168e+06
929419,-1.0487e+06,742556,-1.44187e+06
929534,-1.04809e+06,744065,-1.44108e+06
930063,-1.04801e+06,744624,-1.44027e+06
930230,-1.04758e+06,744999,-1.44047e+06
930105,-1.04816e+06,743800,-1.44101e+06
929918,-1.04828e+06,742825,-1.44051e+06
930071,-1.04865e+06,742062,-1.44034e+06
930793,-1.04975e+06,740372,-1.44035e+06
930716,-1.05061e+06,738410,-1.44043e+06
931027,-1.05145e+06,737092,-1.44067e+06
931176,-1.05156e+06,735356,-1.44028e+06
931298,-1.05166e+06,733727,-1.44011e+06
931514,-1.0527e+06,732247,-1.44027e+06
930936,-1.05366e+06,731520,-1.44118e+06
931663,-1.05414e+06,730398,-1.44011e+06
931821,-1.05387e+06,729473,-1.43999e+06
931364,-1.0542e+06,728389,-1.44055e+06
931341,-1.05473e+06,727617,-1.44114e+06
931814,-1.05491e+06,726296,-1.43959e+06
932185,-1.05592e+06,725217,-1.43969e+06
931893,-1.05569e+06,724588,-1.4402e+06
932068,-1.05552e+06,724652,-1.43978e+06
931751,-1.05421e+06,727979,-1.43954e+06
931578,-1.05131e+06,734360,-1.44009e+06
930890,-1.04638e+06,745290,-1.43968e+06
930712,-1.04007e+06,756708,-1.43939e+06
929876,-1.03261e+06,771706,-1.43927e+06
929385,-1.0273e+06,781854,-1.43937e+06
928515,-1.02576e+06,787393,-1.43968e+06
928325,-1.02643e+06,787199,-1.43996e+06
928431,-1.02855e+06,782162,-1.4401e+06
929116,-1.03154e+06,777004,-1.44058e+06
928700,-1.03586e+06,770264,-1.44122e+06
929379,-1.03901e+06,765050,-1.44031e+06
929176,-1.04028e+06,760633,-1.44127e+06
929703,-1.04272e+06,756750,-1.44035e+06
930283,-1.04421e+06,752837,-1.44039e+06
929859,-1.04659e+06,748695,-1.44042e+06
930088,-1.04779e+06,745891,-1.44129e+06
930232,-1.04916e+06,743839,-1.44047e+06
930547,-1.04909e+06,742254,-1.44119e+06
930594,-1.04954e+06,741644,-1.44018e+06
930202,-1.04924e+06,742198,-1.4403e+06
930636,-1.04839e+06,743017,-1.44002e+06
930458,-1.04806e+06,743950,-1.44022e+06
930259,-1.04847e+06,744217,-1.44022e+06
929709,-1.04828e+06,744666,-1.44129e+06
929927,-1.04778e+06,744513,-1.44081e+06
930334,-1.04826e+06,743498,-1.44068e+06
930340,-1.04911e+06,741239,-1.44077e+06
930054,-1.05022e+06,739612,-1.44114e+06
930729,-1.05116e+06,738236,-1.43997e+06
931102,-1.05137e+06,736875,-1.43984e+06
930778,-1.05283e+06,734825,-1.44024e+06
930903,-1.05337e+06,732413,-1.44105e+06
930985,-1.05409e+06,731568,-1.44004e+06
931144,-1.05408e+06,729647,-1.43954e+06
931518,-1.05497e+06,728278,-1.43984e+06
930676,-1.05603e+06,727371,-1.43998e+06
931197,-1.0555e+06,726262,-1.43951e+06
931138,-1.05634e+06,725712,-1.44026e+06
931377,-1.05653e+06,723897,-1.44045e+06
931430,-1.05723e+06,723142,-1.43963e+06
931136,-1.0573e+06,722161,-1.43916e+06
931262,-1.05702e+06,722325,-1.44006e+06
931780,-1.05716e+06,723446,-1.43947e+06
931032,-1.05443e+06,727553,-1.43933e+06
930351,-1.05082e+06,737502,-1.43955e+06
930530,-1.04457e+06,748665,-1.43967e+06
929257,-1.03695e+06,763132,-1.43961e+06
927792,-1.03158e+06,774169,-1.44034e+06
927214,-1.02818e+06,781481,-1.44036e+06
927333,-1.02769e+06,783155,-1.43957e+06
928009,-1.03072e+06,779495,-1.43946e+06
927502,-1.03363e+06,773337,-1.43983e+06
927640,-1.03706e+06,766824,-1.4407e+06
928177,-1.03946e+06,762550,-1.4406e+06
928865,-1.04279e+06,757491,-1.44008e+06
928511,-1.04504e+06,753567,-1.44036e+06
928892,-1.0462e+06,750067,-1.44093e+06
929577,-1.04848e+06,745517,-1.43988e+06
928911,-1.04997e+06,741760,-1.44101e+06
929157,-1.051e+06,739695,-1.44092e+06
929637,-1.05133e+06,738262,-1.44102e+06
929404,-1.05134e+06,737304,-1.44004e+06
929487,-1.05251e+06,737026,-1.44017e+06
929195,-1.05224e+06,737417,-1.44021e+06
929061,-1.05145e+06,739140,-1.44009e+06
929013,-1.05019e+06,739456,-1.44082e+06
929235,-1.05062e+06,740051,-1.43993e+06
928896,-1.05071e+06,739108,-1.44022e+06
928765,-1.05137e+06,738823,-1.44019e+06
929377,-1.05146e+06,736899,-1.43989e+06
928630,-1.05231e+06,735561,-1.44089e+06
929114,-1.0537e+06,733354,-1.44034e+06
929413,-1.05399e+06,732194,-1.44047e+06
929252,-1.05407e+06,730345,-1.43996e+06
928998,-1.05479e+06,728698,-1.44095e+06
928984,-1.05571e+06,726294,-1.44093e+06
929252,-1.05606e+06,725046,-1.44068e+06
929525,-1.05649e+06,723963,-1.44055e+06
929586,-1.05678e+06,723560,-1.43993e+06
929679,-1.05768e+06,722280,-1.4397e+06
929203,-1.05792e+06,721046,-1.43979e+06
929882,-1.05872e+06,720549,-1.43964e+06
929553,-1.05862e+06,719162,-1.44049e+06
929317,-1.05894e+06,718280,-1.44071e+06
929590,-1.05887e+06,718652,-1.44055e+06
929777,-1.0586e+06,718595,-1.44024e+06
929317,-1.05778e+06,720653,-1.44033e+06
929091,-1.0547e+06,726328,-1.43968e+06
929214,-1.05025e+06,737255,-1.43927e+06
928039,-1.04266e+06,750971,-1.4399e+06
927212,-1.03663e+06,763224,-1.43929e+06
926729,-1.03207e+06,774173,-1.44043e+06
926162,-1.03018e+06,778369,-1.44053e+06
926435,-1.0307e+06,777403,-1.43958e+06
926316,-1.03281e+06,773860,-1.43977e+06
926135,-1.03639e+06,767761,-1.44097e+06
926393,-1.03885e+06,762915,-1.44118e+06
926971,-1.04179e+06,757531,-1.44023e+06
927167,-1.04394e+06,753628,-1.44018e+06
927500,-1.0467e+06,749779,-1.44074e+06
927487,-1.04827e+06,746765,-1.44046e+06
928058,-1.04978e+06,743529,-1.44013e+06
927610,-1.05038e+06,740171,-1.44111e+06
928101,-1.05145e+06,738176,-1.4403e+06
928001,-1.05137e+06,737481,-1.4405e+06
928357,-1.05128e+06,737204,-1.44071e+06
928111,-1.05086e+06,739096,-1.44052e+06
927990,-1.05025e+06,739481,-1.44197e+06
927982,-1.04957e+06,741085,-1.43971e+06
928756,-1.0499e+06,741891,-1.43981e+06
927913,-1.04923e+06,741985,-1.44016e+06
927941,-1.04988e+06,741608,-1.44037e+06
928126,-1.04946e+06,740626,-1.44075e+06
929057,-1.04988e+06,739792,-1.4398e+06
928826,-1.05085e+06,738091,-1.44006e+06
928248,-1.05118e+06,736924,-1.44036e+06
928750,-1.05195e+06,735115,-1.4402e+06
928920,-1.05198e+06,734260,-1.44057e+06
928981,-1.05274e+06,732364,-1.44064e+06
929140,-1.05439e+06,730829,-1.44004e+06
929735,-1.0542e+06,730125,-1.43975e+06
929515,-1.0548e+06,729553,-1.43957e+06
929451,-1.05497e+06,728875,-1.43999e+06
929609,-1.05494e+06,727545,-1.43985e+06
929599,-1.05595e+06,727056,-1.43989e+06
930600,-1.05546e+06,726192,-1.43937e+06
930151,-1.05577e+06,725139,-1.44001e+06
930168,-1.05661e+06,725019,-1.43975e+06
930050,-1.05613e+06,725543,-1.43967e+06
930407,-1.05433e+06,728480,-1.43987e+06
930384,-1.0507e+06,736643,-1.43905e+06
929684,-1.04676e+06,746812,-1.44035e+06
928485,-1.03801e+06,760441,-1.43921e+06
928280,-1.03079e+06,773432,-1.43864e+06
927064,-1.02675e+06,783865,-1.43974e+06
926655,-1.02576e+06,786088,-1.43959e+06
927152,-1.02652e+06,785603,-1.4392e+06
927104,-1.02957e+06,781423,-1.43962e+06
927604,-1.03251e+06,775737,-1.43999e+06
927538,-1.03542e+06,769746,-1.44013e+06
928255,-1.03767e+06,766311,-1.44013e+06
928794,-1.03953e+06,761929,-1.43973e+06
928613,-1.04173e+06,757747,-1.44033e+06
928986,-1.04388e+06,754320,-1.43998e+06
929033,-1.04562e+06,751304,-1.44004e+06
929387,-1.0464e+06,748077,-1.4406e+06
929199,-1.04862e+06,745889,-1.44001e+06
929150,-1.04829e+06,744658,-1.44084e+06
930020,-1.04854e+06,744952,-1.43971e+06
929515,-1.04741e+06,745590,-1.43953e+06
929294,-1.04726e+06,746347,-1.44012e+06
929178,-1.04633e+06,747842,-1.44067e+06
929805,-1.04598e+06,749279,-1.43961e+06
929500,-1.04609e+06,749169,-1.43957e+06
929306,-1.04638e+06,748168,-1.43981e+06
929607,-1.04716e+06,746808,-1.43966e+06
929573,-1.04735e+06,745667,-1.43965e+06
929404,-1.04825e+06,744473,-1.44049e+06
930132,-1.04926e+06,741870,-1.43956e+06
930443,-1.0499e+06,740546,-1.43938e+06
930257,-1.05019e+06,739684,-1.43976e+06
930304,-1.05139e+06,737803,-1.4396e+06
930464,-1.05217e+06,736732,-1.43963e+06
930323,-1.05187e+06,735248,-1.44015e+06
930526,-1.05294e+06,734387,-1.43936e+06
930539,-1.05273e+06,732976,-1.44032e+06
930464,-1.05305e+06,732582,-1.44026e+06
931300,-1.05377e+06,731909,-1.43911e+06
931264,-1.05441e+06,730643,-1.43905e+06
930739,-1.05477e+06,729483,-1.43947e+06
930814,-1.05522e+06,728557,-1.43941e+06
931728,-1.05455e+06,728631,-1.43856e+06
930987,-1.05254e+06,730984,-1.43884e+06
930439,-1.04998e+06,737936,-1.43992e+06
929794,-1.04449e+06,749410,-1.4395e+06
929944,-1.03743e+06,762237,-1.43832e+06
928304,-1.03115e+06,774545,-1.43968e+06
927383,-1.02567e+06,785800,-1.43995e+06
927303,-1.02417e+06,790471,-1.43873e+06
927679,-1.02452e+06,789440,-1.43956e+06
926932,-1.02792e+06,785403,-1.43944e+06
927295,-1.03008e+06,779726,-1.44015e+06
927711,-1.03337e+06,773877,-1.43965e+06
928524,-1.03613e+06,769469,-1.43954e+06
927849,-1.03825e+06,764633,-1.44046e+06
928173,-1.04062e+06,761615,-1.43986e+06
929084,-1.04201e+06,757247,-1.43955e+06
929027,-1.0442e+06,753739,-1.43953e+06
929259,-1.04645e+06,750098,-1.43958e+06
929282,-1.04735e+06,748060,-1.43981e+06
928964,-1.04825e+06,746916,-1.43973e+06
929455,-1.04814e+06,746003,-1.43951e+06
928738,-1.04802e+06,745635,-1.44069e+06
928750,-1.04747e+06,747004,-1.44088e+06
928809,-1.04693e+06,747870,-1.44027e+06
928555,-1.04679e+06,748554,-1.43999e+06
928496,-1.04746e+06,748710,-1.4408e+06
928734,-1.04738e+06,748160,-1.43962e+06
928664,-1.04779e+06,747844,-1.43955e+06
928715,-1.04843e+06,746111,-1.44021e+06
928575,-1.04996e+06,744129,-1.4407e+06
928594,-1.05012e+06,742283,-1.4408e+06
929459,-1.05145e+06,740407,-1.43999e+06
929203,-1.05133e+06,738579,-1.44018e+06
929370,-1.05264e+06,736707,-1.43943e+06
929031,-1.05304e+06,735373,-1.44048e+06
929338,-1.05326e+06,734294,-1.43976e+06
929720,-1.05453e+06,732793,-1.43943e+06
929464,-1.05445e+06,731411,-1.43946e+06
929237,-1.05495e+06,730048,-1.43977e+06
929328,-1.05565e+06,730021,-1.43995e+06
930005,-1.05566e+06,728834,-1.43902e+06
929820,-1.05615e+06,727224,-1.43927e+06
929798,-1.05738e+06,726136,-1.43939e+06
929500,-1.05687e+06,726096,-1.43948e+06
930115,-1.05627e+06,726595,-1.43896e+06
929330,-1.05419e+06,730827,-1.43923e+06
928636,-1.05075e+06,738874,-1.43956e+06
928137,-1.04441e+06,751546,-1.43927e+06
927633,-1.03666e+06,763600,-1.4389e+06
926548,-1.03121e+06,776763,-1.43958e+06
926181,-1.02769e+06,784164,-1.43916e+06
925362,-1.02736e+06,787267,-1.4393e+06
925987,-1.0281e+06,784869,-1.43919e+06
926004,-1.03202e+06,779241,-1.43967e+06
926120,-1.03556e+06,773148,-1.44003e+06
926245,-1.0378e+06,767443,-1.4409e+06
926490,-1.03977e+06,763569,-1.44068e+06
926903,-1.04213e+06,758877,-1.44009e+06
926829,-1.04434e+06,754932,-1.44016e+06
926638,-1.04621e+06,750651,-1.44086e+06
926841,-1.04885e+06,747362,-1.44041e+06
927491,-1.05019e+06,743527,-1.44052e+06
926894,-1.05083e+06,740975,-1.44117e+06
927326,-1.05156e+06,739898,-1.44099e+06
927640,-1.05152e+06,739861,-1.43985e+06
926845,-1.0518e+06,740175,-1.4413e+06
927005,-1.05108e+06,740029,-1.44033e+06
926856,-1.05135e+06,740821,-1.44033e+06
926971,-1.05043e+06,741226,-1.43995e+06
926800,-1.05065e+06,740848,-1.4412e+06
926490,-1.05121e+06,740040,-1.44121e+06
926860,-1.05206e+06,738918,-1.44032e+06
927237,-1.0522e+06,736865,-1.44054e+06
926564,-1.05328e+06,734631,-1.44118e+06
926962,-1.05483e+06,732680,-1.44025e+06
926985,-1.05437e+06,731596,-1.44088e+06
926900,-1.05508e+06,730379,-1.44088e+06
926837,-1.05658e+06,728434,-1.44039e+06
927092,-1.05729e+06,726546,-1.44052e+06
927415,-1.0567e+06,725328,-1.44081e+06
927133,-1.05721e+06,724212,-1.44003e+06
927019,-1.05792e+06,723617,-1.44119e+06
927102,-1.05857e+06,722677,-1.44039e+06
927316,-1.05861e+06,722557,-1.44014e+06
927671,-1.05877e+06,720783,-1.44046e+06
927114,-1.05997e+06,719829,-1.44128e+06
927931,-1.05969e+06,719027,-1.43991e+06
928039,-1.05942e+06,718693,-1.44046e+06
928041,-1.05926e+06,719256,-1.43994e+06
927216,-1.05762e+06,724214,-1.44031e+06
926932,-1.05363e+06,731748,-1.44071e+06
926678,-1.04868e+06,742448,-1.44041e+06
925731,-1.04122e+06,756136,-1.43949e+06
925028,-1.03565e+06,767807,-1.43982e+06
924655,-1.03128e+06,776733,-1.43986e+06
924219,-1.03044e+06,780082,-1.43965e+06
924117,-1.03156e+06,777853,-1.44086e+06
924599,-1.03483e+06,773432,-1.44062e+06
924431,-1.03787e+06,767585,-1.44065e+06
925269,-1.04062e+06,762529,-1.44109e+06
925123,-1.04253e+06,757503,-1.44061e+06
925023,-1.0446e+06,754326,-1.44119e+06
925718,-1.0464e+06,750583,-1.44078e+06
926152,-1.04911e+06,746600,-1.44131e+06
926243,-1.04979e+06,743935,-1.44053e+06
926073,-1.05073e+06,741226,-1.44158e+06
926064,-1.05215e+06,739582,-1.44179e+06
926075,-1.0517e+06,739249,-1.44081e+06
926678,-1.05139e+06,739121,-1.44066e+06
925955,-1.05095e+06,739792,-1.44099e+06
926581,-1.05027e+06,741650,-1.44065e+06
926084,-1.0499e+06,743489,-1.44066e+06
926039,-1.04931e+06,744234,-1.44068e+06
926209,-1.04903e+06,743478,-1.44074e+06
926154,-1.04998e+06,742896,-1.4409e+06
926459,-1.05026e+06,741911,-1.44077e+06
926913,-1.05035e+06,740441,-1.44063e+06
926770,-1.05176e+06,738942,-1.44066e+06
926527,-1.05122e+06,737600,-1.44131e+06
927085,-1.05178e+06,736493,-1.44032e+06
927224,-1.05253e+06,735115,-1.44069e+06
926958,-1.05319e+06,733587,-1.44066e+06
927451,-1.05415e+06,732592,-1.44051e+06
927485,-1.0542e+06,732285,-1.44044e+06
928133,-1.05476e+06,730986,-1.44057e+06
927802,-1.05473e+06,729792,-1.44044e+06
928188,-1.05502e+06,729958,-1.44021e+06
928350,-1.0545e+06,729122,-1.44015e+06
928200,-1.05527e+06,728591,-1.44042e+06
928114,-1.05578e+06,727399,-1.4404e+06
928014,-1.05492e+06,727979,-1.4403e+06
928299,-1.05463e+06,728190,-1.44077e+06
928120,-1.05341e+06,731503,-1.44012e+06
927546,-1.04938e+06,740256,-1.44087e+06
927478,-1.0435e+06,750815,-1.4398e+06
926685,-1.03608e+06,766349,-1.4399e+06
925478,-1.02973e+06,778317,-1.44072e+06
925121,-1.0253e+06,786615,-1.44014e+06
924920,-1.02356e+06,790650,-1.44075e+06
924672,-1.02583e+06,788947,-1.44008e+06
925047,-1.02809e+06,783989,-1.44042e+06
925751,-1.03188e+06,779216,-1.44052e+06
925811,-1.03343e+06,773903,-1.44147e+06
926369,-1.03631e+06,770474,-1.4417e+06
926115,-1.03774e+06,765805,-1.44189e+06
926681,-1.04015e+06,762485,-1.4418e+06
926877,-1.04154e+06,758248,-1.44079e+06
927150,-1.04437e+06,754568,-1.44095e+06
927256,-1.04562e+06,751410,-1.44078e+06
927644,-1.04679e+06,749182,-1.44097e+06
927483,-1.04641e+06,748958,-1.44166e+06
927911,-1.04635e+06,748753,-1.44121e+06
927314,-1.04589e+06,749379,-1.4416e+06
927354,-1.04526e+06,750016,-1.44156e+06
927855,-1.04458e+06,751856,-1.44119e+06
928139,-1.04466e+06,752649,-1.44142e+06
927402,-1.04429e+06,752699,-1.44155e+06
927410,-1.04477e+06,752146,-1.44162e+06
927824,-1.04516e+06,750496,-1.44144e+06
928212,-1.04615e+06,748833,-1.44038e+06
928333,-1.04753e+06,746566,-1.44068e+06
928427,-1.04849e+06,745148,-1.4416e+06
928485,-1.04895e+06,744212,-1.44132e+06
928964,-1.04926e+06,742463,-1.44122e+06
928924,-1.04971e+06,740947,-1.44124e+06
928862,-1.05029e+06,739343,-1.44125e+06
928937,-1.05093e+06,738226,-1.44023e+06
929402,-1.05095e+06,737333,-1.44185e+06
930088,-1.05151e+06,736560,-1.44008e+06
929607,-1.05263e+06,735666,-1.44036e+06
929242,-1.05239e+06,735049,-1.44008e+06
929796,-1.0525e+06,733921,-1.43986e+06
929903,-1.05264e+06,732887,-1.44066e+06
929639,-1.05375e+06,732707,-1.44036e+06
929971,-1.05269e+06,732726,-1.44094e+06
930149,-1.05165e+06,736248,-1.44048e+06
929596,-1.04829e+06,742873,-1.44018e+06
928596,-1.04269e+06,754735,-1.43993e+06
927646,-1.03507e+06,766785,-1.43966e+06
927241,-1.02715e+06,782761,-1.44012e+06
926444,-1.02264e+06,793330,-1.43956e+06
926139,-1.02107e+06,796274,-1.44002e+06
925949,-1.02234e+06,795774,-1.4403e+06
926459,-1.02475e+06,791450,-1.44039e+06
926554,-1.02743e+06,785654,-1.44032e+06
926281,-1.03054e+06,780732,-1.44148e+06
926988,-1.03405e+06,775310,-1.44055e+06
927504,-1.03525e+06,771627,-1.4407e+06
927838,-1.03749e+06,767395,-1.4406e+06
927199,-1.04097e+06,763021,-1.441e+06
927468,-1.04272e+06,758388,-1.44183e+06
927402,-1.04414e+06,755364,-1.44046e+06
927982,-1.04477e+06,753207,-1.44081e+06
928097,-1.04535e+06,751446,-1.4409e+06
927821,-1.04591e+06,750564,-1.44092e+06
927923,-1.04577e+06,750708,-1.44085e+06
928075,-1.04476e+06,752353,-1.44164e+06
928128,-1.04436e+06,752860,-1.44107e+06
927764,-1.04417e+06,752909,-1.44099e+06
927548,-1.04439e+06,752922,-1.44103e+06
927892,-1.04427e+06,752871,-1.44151e+06
928359,-1.04505e+06,751241,-1.44048e+06
927683,-1.04627e+06,749051,-1.44104e+06
927798,-1.04756e+06,747180,-1.44103e+06
928001,-1.04794e+06,745993,-1.44088e+06
928397,-1.04892e+06,743276,-1.4413e+06
928016,-1.05077e+06,741316,-1.44152e+06
927982,-1.05153e+06,740029,-1.44099e+06
928947,-1.05118e+06,738069,-1.44039e+06
929284,-1.05184e+06,737219,-1.44066e+06
928382,-1.05241e+06,735559,-1.44071e+06
928399,-1.0528e+06,734512,-1.44148e+06
929389,-1.0529e+06,733782,-1.44043e+06
929364,-1.05339e+06,732895,-1.44126e+06
929053,-1.05456e+06,731833,-1.44041e+06
928534,-1.05439e+06,730935,-1.44112e+06
929235,-1.05453e+06,729969,-1.44078e+06
929519,-1.05523e+06,729135,-1.44024e+06
928558,-1.05492e+06,729039,-1.44116e+06
928604,-1.05417e+06,730914,-1.44056e+06
929015,-1.05212e+06,736306,-1.44017e+06
928717,-1.04677e+06,746390,-1.43988e+06
926945,-1.04042e+06,757994,-1.44109e+06
926006,-1.03233e+06,773146,-1.44028e+06
925772,-1.02719e+06,785023,-1.43977e+06
924863,-1.02327e+06,792625,-1.44025e+06
924930,-1.02333e+06,793152,-1.44049e+06
924366,-1.02555e+06,790291,-1.44149e+06
924938,-1.02834e+06,784831,-1.44088e+06
925623,-1.03188e+06,778746,-1.44089e+06
925640,-1.03505e+06,772787,-1.44097e+06
925282,-1.03765e+06,767308,-1.44116e+06
925693,-1.03902e+06,764815,-1.44185e+06
926486,-1.04182e+06,760599,-1.44114e+06
925783,-1.0432e+06,756619,-1.44152e+06
925834,-1.04619e+06,752568,-1.44158e+06
926158,-1.04674e+06,749595,-1.4414e+06
926414,-1.04843e+06,747697,-1.44136e+06
926845,-1.04922e+06,745838,-1.44181e+06
926186,-1.04859e+06,745206,-1.44227e+06
926037,-1.04822e+06,746413,-1.44132e+06
926507,-1.04776e+06,747292,-1.44187e+06
926264,-1.0484e+06,747618,-1.44128e+06
925828,-1.04825e+06,747724,-1.44131e+06
925834,-1.04861e+06,747142,-1.44121e+06
926217,-1.04803e+06,745257,-1.44157e+06
926446,-1.04938e+06,743662,-1.44112e+06
926323,-1.05042e+06,741474,-1.44142e+06
926258,-1.05114e+06,740281,-1.44199e+06
926717,-1.05172e+06,737794,-1.44083e+06
926698,-1.05298e+06,735689,-1.44093e+06
926215,-1.05426e+06,733585,-1.44198e+06
926706,-1.05443e+06,731936,-1.44179e+06
926664,-1.05463e+06,730417,-1.44154e+06
926847,-1.05535e+06,729103,-1.4408e+06
927114,-1.05566e+06,727898,-1.44121e+06
927523,-1.0565e+06,727493,-1.44121e+06
927060,-1.05589e+06,726720,-1.44046e+06
926905,-1.05633e+06,725865,-1.44095e+06
926977,-1.05697e+06,725323,-1.4407e+06
927847,-1.05701e+06,724846,-1.44032e+06
927329,-1.0575e+06,723833,-1.4405e+06
927079,-1.05758e+06,722589,-1.44094e+06
927589,-1.05724e+06,723052,-1.44038e+06
927675,-1.05777e+06,723395,-1.44106e+06
927845,-1.05652e+06,726324,-1.44007e+06
927326,-1.05289e+06,733742,-1.44034e+06
927077,-1.04826e+06,744251,-1.44003e+06
925889,-1.03922e+06,758907,-1.44091e+06
925104,-1.03334e+06,772146,-1.44031e+06
924266,-1.02739e+06,783739,-1.44122e+06
923760,-1.0252e+06,788246,-1.44104e+06
924025,-1.0261e+06,787095,-1.44034e+06
923652,-1.02888e+06,783319,-1.44141e+06
923633,-1.03269e+06,777290,-1.44101e+06
924232,-1.03447e+06,772365,-1.44159e+06
925252,-1.03719e+06,767604,-1.44081e+06
925034,-1.03926e+06,763541,-1.44167e+06
924702,-1.04164e+06,760214,-1.44115e+06
925187,-1.04313e+06,757023,-1.44086e+06
925828,-1.0442e+06,753095,-1.4409e+06
926446,-1.04611e+06,750489,-1.44087e+06
926234,-1.04755e+06,747793,-1.44095e+06
