Time(s),out1,out2,out3
2.367218323,164.4805,-100.92494,-102.47243
2.371124624,164.67361,-103.70008,-104.51635
2.375030925,164.53249,-100.71977,-103.72924
2.378937226,165.12495,-101.12401,-103.69485
2.382843527,165.21449,-101.30905,-103.51599
2.386749827,165.31723,-107.14825,-103.185
2.390656128,165.36845,-103.77067,-104.10396
2.394562429,165.37157,-102.66677,-102.24895
2.39846873,165.82042,-98.514084,-102.16263
2.402375031,166.17354,-98.868736,-103.94666
2.406281332,166.17628,-102.49361,-103.16717
2.410187633,166.09247,-100.05898,-105.72567
2.414093934,166.49774,-104.9184,-105.72582
2.418000234,166.59122,-101.06379,-105.2167
2.421906535,166.75793,-101.04328,-106.52038
2.425812836,167.09407,-98.716995,-106.22224
2.429719137,166.96802,-102.10237,-107.29294
2.433625438,167.10667,-104.02784,-106.00912
2.437531739,167.41092,-102.71089,-104.24936
2.44143804,167.56778,-107.60843,-103.16048
2.44534434,167.86845,-100.37272,-103.20621
2.449250641,168.04028,-102.22691,-103.647
2.453156942,168.23726,-103.22318,-99.744019
2.457063243,167.8902,-101.09897,-102.36166
2.460969544,168.16609,-103.20021,-102.77992
2.464875845,168.72345,-103.3708,-102.33411
2.468782146,168.17113,-104.0204,-102.00965
2.472688446,168.07185,-102.55428,-101.82697
2.476594747,168.31357,-102.7259,-106.38699
2.480501048,167.8566,-102.64426,-109.93287
2.484407349,167.49614,-105.27587,-113.5392
2.48831365,167.42993,-104.07684,-113.88191
2.492219951,166.7719,-101.95564,-118.02029
2.496126252,166.44218,-102.00822,-117.05788
2.500032553,165.86115,-102.73215,-117.91307
2.503938853,165.93407,-100.09745,-116.0263
2.507845154,165.86084,-101.82565,-114.92228
2.511751455,165.83072,-103.28809,-114.79164
2.515657756,165.92891,-103.63079,-113.173
2.519564057,165.97043,-104.44869,-116.27071
2.523470358,166.04251,-101.92838,-113.82571
2.527376659,166.00801,-102.46487,-117.87127
2.531282959,166.14355,-102.87098,-116.62064
2.53518926,166.71254,-103.19233,-117.77206
2.539095561,166.65849,-103.09242,-115.27652
2.543001862,166.82739,-101.3078,-117.13129
2.546908163,166.76945,-99.37928,-115.70728
2.550814464,167.24043,-105.43902,-119.91979
2.554720765,166.6599,-100.29465,-119.39899
2.558627065,167.00549,-103.65428,-120.10848
2.562533366,166.9826,-102.07264,-121.6021
2.566439667,167.23947,-103.67607,-121.1491
2.570345968,166.90181,-101.20398,-123.99202
2.574252269,166.81018,-100.207,-123.55856
2.57815857,167.09943,-101.28161,-124.98724
2.582064871,166.96584,-103.84713,-123.66742
2.585971171,167.03159,-97.415352,-125.02357
2.589877472,166.91852,-106.3004,-125.79446
2.593783773,167.32339,-104.46738,-125.60963
2.597690074,167.55675,-102.48062,-124.62749
2.601596375,167.26846,-98.969978,-125.43013
2.605502676,167.04906,-103.13324,-127.00563
2.609408977,167.17113,-100.64696,-124.94946
2.613315278,167.2722,-102.48196,-124.04798
2.617221578,167.43074,-105.33864,-121.16779
2.621127879,166.97461,-104.89105,-117.62549
2.62503418,167.31499,-100.788,-117.50758
2.628940481,167.01781,-103.00491,-118.15836
2.632846782,167.39854,-101.45461,-115.95145
2.636753083,167.8669,-102.1798,-119.42583
2.640659384,167.75505,-102.66129,-116.27304
2.644565684,167.8414,-104.06203,-118.9571
2.648471985,167.90613,-103.44389,-114.48055
2.652378286,168.0916,-101.77511,-119.49615
2.656284587,168.38258,-104.34447,-119.01763
2.660190888,167.91193,-105.20374,-121.12614
2.664097189,167.94966,-102.12918,-119.85597
2.66800349,167.39632,-101.32127,-119.6526
2.67190979,167.103,-103.67265,-121.97192
2.675816091,166.89474,-100.49362,-121.72889
2.679722392,166.74849,-102.74697,-121.56448
2.683628693,166.73177,-102.24834,-124.39245
2.687534994,167.2606,-102.00689,-119.45284
2.691441295,166.98984,-105.21753,-118.33942
2.695347596,167.92191,-102.71288,-122.37702
2.699253897,168.0466,-99.091911,-122.82552
2.703160197,167.98309,-103.53058,-124.07469
2.707066498,168.12338,-106.73748,-128.32719
2.710972799,167.97797,-107.23256,-127.60275
2.7148791,167.56128,-102.10535,-131.11209
2.718785401,167.38124,-101.63651,-131.41464
2.722691702,167.16025,-102.2194,-132.77119
2.726598003,166.45883,-103.3532,-131.35239
2.730504303,166.45656,-103.37237,-130.17679
2.734410604,166.39023,-101.34434,-127.18154
2.738316905,166.8605,-103.48495,-125.18362
2.742223206,166.5658,-101.51581,-126.70907
2.746129507,167.13254,-103.86208,-126.17682
2.750035808,167.23756,-103.5028,-127.79992
2.753942109,167.01468,-102.87709,-129.73015
2.757848409,166.46249,-101.95423,-131.3306
2.76175471,165.64706,-103.65065,-133.70396
2.765661011,165.43901,-104.40171,-130.39874
2.769567312,165.47757,-100.2002,-129.11465
2.773473613,166.75281,-102.11205,-124.00695
2.777379914,168.05177,-101.12013,-118.52741
2.781286215,169.14462,-104.90572,-120.19091
2.785192516,169.26637,-99.85984,-122.25513
2.789098816,168.85051,-103.94083,-125.58382
2.793005117,167.76932,-101.61256,-126.78258
2.796911418,167.21306,-102.67088,-131.55182
2.800817719,166.97853,-103.04347,-129.65456
2.80472402,167.43283,-104.17488,-126.59368
2.808630321,168.05211,-101.29432,-125.81408
2.812536622,167.37347,-104.39804,-121.05867
2.816442922,167.12241,-99.577011,-122.21786
2.820349223,166.27469,-103.71182,-125.52763
2.824255524,165.93129,-104.71454,-128.01385
2.828161825,166.5486,-101.37127,-132.14731
2.832068126,167.35233,-102.65044,-132.84036
2.835974427,168.94217,-102.96696,-128.77771
2.839880728,168.52371,-105.38141,-127.9316
2.843787028,167.95914,-101.72904,-128.92657
2.847693329,167.2002,-100.3651,-131.74937
2.85159963,166.72833,-102.30699,-131.69951
2.855505931,166.32802,-101.32285,-131.95589
2.859412232,166.6078,-106.21451,-133.1011
2.863318533,166.53593,-104.87431,-130.98108
2.867224834,166.27907,-101.96117,-131.2211
2.871131135,165.86517,-102.65346,-134.39722
2.875037435,165.27243,-102.09362,-136.2159
2.878943736,164.78868,-100.94852,-137.62241
2.882850037,164.47531,-103.20058,-142.88797
2.886756338,164.69724,-103.02661,-141.36201
2.890662639,164.77036,-103.306,-139.84674
2.89456894,165.06273,-104.16792,-137.7556
2.898475241,164.85957,-103.78323,-136.54254
2.902381541,165.12137,-100.55808,-135.67395
2.906287842,164.92175,-101.69221,-135.93912
2.910194143,165.21358,-105.27632,-136.5305
2.914100444,165.47453,-105.39402,-134.03333
2.918006745,165.75421,-106.25256,-137.01932
2.921913046,166.06241,-102.6241,-136.74744
2.925819347,166.56474,-101.03961,-133.41452
2.929725647,166.41768,-100.83339,-129.43762
2.933631948,166.68396,-102.61201,-125.79645
2.937538249,166.83266,-102.52916,-124.72957
2.94144455,166.17616,-103.7979,-120.25201
2.945350851,166.25043,-105.20009,-123.5117
2.949257152,166.10678,-106.32789,-120.85005
2.953163453,165.90691,-104.34254,-121.16054
2.957069754,165.99385,-104.28619,-122.8325
2.960976054,166.2193,-104.91338,-122.45779
2.964882355,166.32632,-103.87661,-123.74461
2.968788656,165.79501,-103.43139,-125.74587
2.972694957,165.68448,-104.28146,-123.56878
2.976601258,165.71933,-100.0322,-124.12007
2.980507559,165.77258,-100.14152,-124.12688
2.98441386,165.38031,-103.60368,-121.81783
2.98832016,165.94812,-102.28205,-119.62768
2.992226461,165.58147,-100.43365,-122.51697
2.996132762,165.5706,-101.2104,-119.11402
3.000039063,165.51657,-106.04067,-121.08984
3.003945364,165.57651,-101.8149,-119.01537
3.007851665,165.55827,-100.0157,-119.61071
3.011757966,165.77411,-103.86427,-119.09996
3.015664266,165.26404,-104.55209,-118.60065
3.019570567,165.30264,-103.30024,-116.29386
3.023476868,165.57552,-101.01418,-118.67841
3.027383169,165.51457,-100.98734,-119.35129
3.03128947,165.63924,-103.90155,-118.89523
3.035195771,165.41994,-105.07133,-119.66728
3.039102072,165.5593,-104.51917,-117.87782
3.043008373,165.38121,-103.16106,-119.68177
3.046914673,165.3243,-102.53667,-121.16047
3.050820974,165.58395,-102.85819,-120.54185
3.054727275,165.47018,-102.97635,-121.05095
3.058633576,165.55661,-100.57951,-121.27991
3.062539877,165.64227,-101.76976,-122.84665
3.066446178,165.49789,-102.66713,-122.63791
3.070352479,166.00351,-104.3222,-123.70027
3.074258779,165.80382,-102.56322,-127.30372
3.07816508,165.36139,-104.41805,-125.04812
3.082071381,165.81728,-102.78535,-129.55006
3.085977682,166.14154,-101.64137,-128.67719
3.089883983,165.73183,-103.23946,-129.0737
3.093790284,165.60162,-101.1845,-130.03111
3.097696585,165.81767,-102.03027,-130.99974
3.101602885,166.01953,-104.66661,-131.09549
3.105509186,166.28333,-102.93394,-130.9985
3.109415487,166.19495,-103.45202,-131.37645
3.113321788,166.08119,-104.76575,-132.3277
3.117228089,166.45483,-103.75848,-134.48367
3.12113439,166.29546,-101.96298,-135.7773
3.125040691,166.58264,-106.13146,-136.61607
3.128946991,167.21957,-106.22072,-134.30676
3.132853292,167.02513,-103.22355,-134.38547
3.136759593,167.06265,-104.20992,-136.56999
3.140665894,166.78886,-103.86771,-135.37724
3.144572195,167.5446,-104.21252,-135.06544
3.148478496,167.726,-104.08964,-137.61589
3.152384797,168.0656,-107.62732,-135.55313
3.156291098,168.06093,-103.00224,-134.54337
3.160197398,168.20387,-103.66956,-134.99387
3.164103699,168.01482,-102.19345,-134.22066
3.16801,168.05646,-104.09283,-135.83344
3.171916301,168.25552,-105.79688,-135.149
3.175822602,168.25185,-103.01098,-135.68405
3.179728903,168.4194,-107.70068,-136.58742
3.183635204,168.39725,-106.27053,-136.68594
3.187541504,168.48869,-102.94782,-135.53151
3.191447805,169.03763,-103.88818,-135.80376
3.195354106,169.08354,-107.24062,-134.39407
3.199260407,169.36159,-104.47491,-137.04614
3.203166708,169.38011,-109.29848,-138.55716
3.207073009,169.54224,-105.47975,-135.59216
3.21097931,169.71025,-105.23836,-137.90454
3.21488561,169.7411,-105.26784,-136.5365
3.218791911,169.52744,-105.57488,-138.98705
3.222698212,169.56026,-105.54667,-136.12967
3.226604513,169.69016,-98.069084,-136.76683
3.230510814,169.60213,-104.99747,-136.19402
3.234417115,169.76093,-105.45541,-135.66463
3.238323416,169.81749,-104.37547,-137.57292
3.242229717,169.68997,-107.72448,-139.13594
3.246136017,169.97369,-103.74992,-136.86174
3.250042318,169.67171,-104.9885,-136.60059
3.253948619,169.84442,-109.0858,-135.72356
3.25785492,169.97237,-102.71026,-137.56369
3.261761221,170.12529,-104.58957,-136.33217
3.265667522,170.15273,-104.90211,-137.6974
3.269573823,169.67908,-106.56195,-139.00287
3.273480123,170.03017,-107.49322,-137.30733
3.277386424,169.96658,-102.36101,-136.90906
3.281292725,169.72604,-105.60623,-135.64241
3.285199026,169.93987,-107.23323,-138.11984
3.289105327,169.90234,-104.68903,-137.78456
3.293011628,169.69955,-104.30863,-139.49217
3.296917929,169.79718,-106.09519,-138.76143
3.300824229,169.53941,-103.83678,-136.58191
3.30473053,169.99826,-105.62053,-139.73204
3.308636831,169.64854,-103.43583,-137.13834
3.312543132,169.44028,-107.04076,-138.55081
3.316449433,169.61926,-104.12919,-139.80009
3.320355734,169.12766,-105.91096,-140.24112
3.324262035,169.49287,-105.42366,-140.53813
3.328168336,169.38835,-104.96613,-141.03516
3.332074636,169.64622,-108.12748,-140.58884
3.335980937,169.3821,-108.40133,-138.01852
3.339887238,169.23856,-104.17144,-140.77501
3.343793539,169.04718,-105.86231,-141.02451
3.34769984,168.9279,-106.22892,-141.22881
3.351606141,169.05698,-105.49095,-142.30247
3.355512442,168.78114,-106.90332,-143.09154
3.359418742,168.63913,-107.18649,-142.81937
3.363325043,168.46506,-105.91542,-141.40004
3.367231344,168.50272,-105.0636,-142.3602
3.371137645,168.44887,-108.76244,-143.49049
3.375043946,168.37686,-105.65276,-143.84045
3.378950247,167.7359,-106.93123,-141.56342
3.382856548,167.3699,-107.20331,-140.71414
3.386762848,167.42305,-100.61733,-140.10608
3.390669149,167.14539,-108.57687,-139.28319
3.39457545,167.42807,-107.30871,-135.88586
3.398481751,167.18419,-106.79187,-133.70894
3.402388052,167.27695,-104.52944,-131.44676
3.406294353,166.96413,-107.49611,-130.77698
3.410200654,167.5253,-107.72857,-129.42744
3.414106955,167.3425,-107.14132,-130.47423
3.418013255,167.01366,-107.74926,-130.47398
3.421919556,166.80708,-107.34641,-130.40204
3.425825857,167.08072,-105.17046,-134.22241
3.429732158,166.21019,-109.18128,-133.37071
3.433638459,165.63676,-106.43034,-133.00417
3.43754476,165.18431,-107.91753,-133.74922
3.441451061,164.70761,-106.25253,-136.23663
3.445357361,164.74001,-107.86215,-137.23668
3.449263662,164.99205,-107.47662,-135.06816
3.453169963,165.00787,-106.72932,-137.38614
3.457076264,164.66141,-106.19447,-133.44966
3.460982565,164.56271,-108.87825,-132.56464
3.464888866,164.67995,-107.45303,-133.06161
3.468795167,165.34723,-106.38069,-133.64851
3.472701467,165.12192,-105.20216,-137.07031
3.476607768,164.28691,-106.56343,-139.70465
3.480514069,164.05124,-106.81853,-144.12268
3.48442037,163.18138,-106.99471,-144.25284
3.488326671,163.42923,-105.66722,-142.02699
3.492232972,163.77647,-107.3483,-142.26544
3.496139273,163.67473,-104.34646,-143.95554
3.500045574,163.42516,-108.46114,-143.41115
3.503951874,163.70264,-105.28581,-143.86987
3.507858175,163.57275,-105.15578,-143.83191
3.511764476,163.39148,-108.35053,-144.08757
3.515670777,163.87944,-108.19472,-143.30212
3.519577078,164.57137,-105.06474,-145.46422
3.523483379,165.45677,-109.39802,-145.26273
3.52738968,165.5108,-105.394,-144.98579
3.53129598,165.55359,-103.86214,-144.08922
3.535202281,165.05589,-104.827,-145.85356
3.539108582,164.95166,-104.22498,-142.17026
3.543014883,164.8257,-102.39898,-139.23238
3.546921184,165.42413,-104.38833,-136.65681
3.550827485,166.62943,-104.15495,-135.66136
3.554733786,166.6694,-105.57295,-134.78726
3.558640086,166.00661,-104.08668,-134.93019
3.562546387,165.21869,-107.76015,-135.38084
3.566452688,165.06131,-108.15217,-133.29074
3.570358989,165.57303,-107.92411,-131.30493
3.57426529,166.11252,-104.90412,-128.55482
3.578171591,165.32993,-104.94392,-126.88663
3.582077892,164.218,-103.68947,-131.44986
3.585984193,163.55652,-101.9578,-134.59061
3.589890493,163.96678,-103.4356,-134.68866
3.593796794,165.42821,-105.96014,-131.02393
3.597703095,166.63354,-104.12843,-129.6367
3.601609396,166.98494,-106.83616,-129.30383
3.605515697,165.55614,-106.54587,-133.11095
3.609421998,164.605,-104.44229,-138.28108
3.613328299,164.46127,-106.95638,-135.57523
3.617234599,164.59634,-106.16222,-131.80666
3.6211409,164.60359,-105.5833,-130.68135
3.625047201,163.78752,-103.45985,-124.5076
3.628953502,162.53754,-103.02022,-127.61324
3.632859803,162.67188,-103.87665,-130.97818
3.636766104,163.13948,-102.76343,-131.51021
3.640672405,163.89931,-103.54288,-133.74535
3.644578705,164.05916,-103.85911,-132.68335
3.648485006,164.90106,-107.33814,-130.29417
3.652391307,165.03479,-103.14317,-129.8446
3.656297608,164.5369,-104.10459,-129.06392
3.660203909,164.34109,-102.41473,-131.21437
3.66411021,164.0576,-106.92117,-131.49513
3.668016511,163.89743,-104.60791,-130.98309
3.671922811,164.06934,-102.51746,-132.96085
3.675829112,163.85413,-105.9321,-130.5183
3.679735413,164.24803,-107.55846,-131.17854
3.683641714,163.93669,-104.33593,-131.93565
3.687548015,163.4276,-101.8894,-129.24538
3.691454316,163.84387,-102.81554,-131.20084
3.695360617,163.66138,-103.38857,-129.44327
3.699266918,163.46552,-106.48563,-129.53735
3.703173218,163.79536,-102.9332,-130.3522
3.707079519,163.76524,-106.64851,-129.80684
3.71098582,163.96729,-103.53441,-131.43643
3.714892121,163.98653,-100.96685,-132.7157
3.718798422,163.61383,-104.42379,-132.49997
3.722704723,163.48166,-102.22593,-132.5041
3.726611024,163.37886,-102.66594,-131.3855
3.730517324,162.86028,-104.87604,-130.44444
3.734423625,162.70576,-105.29686,-130.54932
3.738329926,162.77519,-102.77077,-128.18755
3.742236227,162.41788,-101.12119,-127.71739
3.746142528,163.06149,-101.84775,-127.42128
3.750048829,162.60997,-103.30517,-128.11916
3.75395513,162.58278,-101.2298,-127.71118
3.75786143,162.48181,-104.36665,-126.84865
3.761767731,162.03004,-104.48994,-124.40299
3.765674032,161.57813,-101.0844,-125.91454
3.769580333,161.75395,-104.86736,-126.04089
3.773486634,161.20648,-103.08166,-124.09998
3.777392935,161.67926,-102.79738,-125.4522
3.781299236,161.82915,-102.3006,-125.11692
3.785205537,162.03418,-102.97182,-123.65408
3.789111837,162.00395,-104.346,-121.14136
3.793018138,162.69046,-102.88552,-120.23322
3.796924439,163.23074,-102.90611,-119.02062
3.80083074,163.65459,-105.17788,-120.04527
3.804737041,163.63538,-103.60719,-120.18538
3.808643342,163.97375,-102.00385,-119.06095
3.812549643,163.43903,-100.49837,-120.96324
3.816455943,163.29059,-103.63292,-120.2075
3.820362244,163.01103,-105.54382,-120.02433
3.824268545,163.24947,-105.00034,-121.89727
3.828174846,162.74553,-103.38681,-123.17457
3.832081147,163.1077,-102.80386,-123.4192
3.835987448,163.127,-103.2571,-123.63134
3.839893749,162.90573,-100.85831,-123.96199
3.843800049,163.26544,-101.22123,-122.0458
3.84770635,163.37843,-104.70948,-123.6675
3.851612651,163.01483,-102.48349,-124.27427
3.855518952,163.6377,-101.64245,-124.41811
3.859425253,163.60091,-106.28579,-125.71304
3.863331554,163.87962,-102.56583,-124.66376
3.867237855,164.10942,-103.2332,-123.52863
3.871144156,164.11208,-102.86447,-123.83402
3.875050456,164.19737,-105.1011,-123.57065
3.878956757,164.43747,-100.99984,-122.54504
3.882863058,164.03252,-103.26298,-123.07697
3.886769359,164.72993,-104.49724,-121.27997
3.89067566,164.51292,-104.42203,-122.97342
3.894581961,164.82748,-104.07758,-121.76181
3.898488262,164.96608,-107.63783,-120.52802
3.902394562,165.12308,-102.20827,-121.43166
3.906300863,165.02989,-101.87327,-120.46632
3.910207164,165.16119,-103.55318,-120.76788
3.914113465,165.13986,-101.62434,-120.34005
3.918019766,164.99623,-103.9878,-120.26683
3.921926067,164.91969,-102.56348,-120.22404
3.925832368,165.01932,-102.72062,-120.18575
3.929738668,165.17024,-104.32233,-118.83685
3.933644969,165.06511,-104.40012,-120.45177
3.93755127,164.69086,-102.22814,-117.95968
3.941457571,164.69048,-102.85135,-119.10614
